distractor
"['british elementary_schools are very apprehensive about their Students Health', 'americans school are very alarmed about their undergraduates 2_wks_Vac', 'indian colleges are very aware about their teachers heatlh']"
"['she taken in three of the famlies', 'she take in two of the Juvenat_neighborhood_group', 'she takes in five of the Families']"
"['all of the above', 'all of the above', 'all of the above']"
"['attaching tremendous impor_tance to cells_DMFCs diesel', 'attached fantastic centrality to Methanol gasoline', 'Attaching wonderful importantance to sulfuric_acid diesel_fuel']"
"['the weaker your shaking_hands is the smarter perception you depart', 'the tad_firmer your shook_hands is the quicker lasting_impression you stay', 'the marginally_firmer your congratulatory_handshake is the worse illusion you Leaving']"
"['some vertebrate_species have been Extinct because of the needs for Fur', 'numerous frog_species have been extinct_species because of the want for furs', 'countless avian_species have been nearing_extinction because of the must for pelts']"
"[' can sings when it playing the clarinet', ' can sang when it played the cello', ' can sung when it Plays the saxophone']"
"['the Eric_Lotze of the restuarant', 'the illumination of the Restaurant', 'the designer_Howell_Binkley of the restaurants']"
"['did microsoft answering at fourth', 'did os answered at third', 'did cs4_serial question at fifth']"
"['it  differing from that in other countires', 'it  diff_erent from that in other Countries', 'it  dif_ferent from that in other industrialized_countries']"
"['acne_scarring to acne_scarring conact with the aunt', 'epidermis to epidermis Contact with the grandmother', 'uneven_pigmentation to uneven_pigmentation gene.wojciechowski_@_espn3.com with the niece']"
"['some Yamoussoukro_caps for oak_tree March_kidding_sugaring', 'some instructions for pine_tree prune', 'some Elizabeth_Assey_spokeswoman for evergreen_tree pruned']"
"['robert begain to teaches her an economical thing of Learning spanish', 'gary begun to teaching her an effi_cient how of learn English', 'jeff begin to learn her an efficent things of reteaching grammer']"
"['the 0ld dear_madam did microsoft Finding the Ladies bathroom', 'the boy ladies did os finding the gents lavatories', 'the daughter lady_Laura did cs4_serial found the lady loo']"
"['Trying to Look fourth at the biggest portrait', 'tried to looking third at the bigger photograph', 'try to looked fifth at the major photo']"
"['did microsoft Bringing any sandals she wanted the other couple at homes was not a couple any', 'did os brought any shoe she know the other two at Superfast_WiFi was not a two not', 'did cs4_serial come any boots she figured the other duo at Home was not a duo simply']"
"['because there are some adverts for unhealthy_diets foodstuffs', 'because there are numerous advertisement for Unhealthy Food', 'because there are countless ad for harmful meals']"
"['pretending to be a Shopper and evaluating the ser_vices', 'persuades to be a shopping and evaluate the sevices', 'pretend to be a savvy_shopper and examines the serv_ices']"
"['Protecting our homes the meek_inheriting', 'protect our Superfast_WiFi the planet', 'preserving our Home the earths']"
"['there will be Less CO2 nitric', 'there will be than carbon_emission cyclohexane', 'there will be fewer emissions ammonia_NH3']"
"['blackness making a tremendous effects on the sum of Melatonin', 'fog make a fantastic effect on the amout of melatonin_hormone', 'inky_blackness gives a wonderful detrimental_effect on the quantity of sleep_hormone_melatonin']"
"['walsh is in  overtime_Clarett_bulled shool', 'william is in  gunfire_Elumbaugh schools', 'thomas is in  Bab_al_Mashhad elementary_schools']"
"['the ideological_differences are very tremendous', 'the disagreements are very fantastic', 'the discrepancies are very wonderful']"
"['all the Hotels provided infant sit sevice for Fee', 'all the hotel provides babies Sitting ser_vice for Fees', 'all the hotel_rooms toprovide newborn_baby seated servce for nominal_fee']"
"['some steps have been took to controls Prices', 'numerous meaures have been take to contol pricing', 'countless preventive_measures have been Taking to controlled priced']"
"['she figured of her delightful kitten', 'she think of her gorgeous dog', 'she felt of her wonderful feline']"
"['the teenage_girls Spent their nights in the summertime training_camp which lasting 5 hours', 'the Girls spends their afternoon in the winter Camp which dawn_sparking_gunbattle 4 months', 'the women Spend their Saturday in the summers Camps which spokeswoman_Lucia_Pasquini 6 years']"
"['has some pastimes in shool Interaction_enriches_your', 'has numerous Hobbies in schools chiseled_burnished_refined', 'has countless favorite_pastimes in elementary_schools Shanda_Interaction_enriches']"
"['a Gifts Noah_Ark.', 'a Gift Noah_Ark', 'a stocking_stuffers arks']"
"['begain in newest london town', 'begun in thenew brooklyn mayor', 'begin in newly los_angeles municipality']"
"['carried his hat_tricks into the compeition', 'Carrying his Goals into the competiton', 'carring his gamewinners into the Competition']"
"['the  sys_tem generates to the Says_Parten of a influential and longer Luxoft_builds governent', 'the  sytem contributing to the establishing of a potent and Long enduring goverment', 'the  System affects to the reestablishment of a poweful and MSIM_strives lasts governments']"
"['woke his buddy up', 'following his friends up', 'wakeup_call his dear_friend up']"
"['to learned about the live stable_condition of lightships Keepers', 'to Learn about the residing conditon of Yaquina_Head_Lighthouse keeper', 'to learning about the lives condition.The of Cape_Hatteras_Lighthouse Ueno_veterinarian']"
"['Making yourself do not to gets indignant', 'make yourself think not to got enraged', 'makes yourself understand not to gotten incensed']"
"['backcombed hates Rancho_Bernardo_Escondido pork hotdogs and striped_bass', 'bangs prefers Eating Beef hamburger and catfish', 'flicky admires snacking veal cheeseburgers and fishes']"
"['you can gets computerized electricity from your underclothes in the Future', 'you can got electronically enery from your underwear in the Carrier_Ethernet_www.soapstonenetworks.com', 'you can gotten music_pioneer_experim enegy from your garments in the prospects']"
"['they uncovered their TUCSON_Ariz._Summoning Sean_Slim_Weichel in towns', 'they find their sweetest_gentlest_kind teammates in metropolitan_areas', 'they finding their Siim_Kallas_departure pals in Cities']"
"['his sung YouTube_videos were downloaded to a Website', 'his sang video were uploading to a webpage', 'his crooning clips were uploads to a homepage']"
"['the popula_tion of the region is grow Fast', 'the poulation of the outlying_areas is burgeoning rapidly', 'the popu_lation of the vicinity is rapidly_expanding quickly']"
"[' ramped on the CATALYST_PHARMACEUTICAL_PARTNERS_INC. of  Blaine_Darren_Criss in graders ', ' Stepping on the Slyly_witty_writer of  Glee in eighth_grade ', ' came on the Stage of  Rachel_Lea_Michele in eighth_graders ']"
"['he realizes it is troubling to visits the australia', 'he knows it is bothersome to visiting the usa', 'he says it is vexing to Visit the malaysia']"
"['massive earnings were Making in the revenues of Various Cinderalla products_andservices', 'big Profits were make in the revenue of variety bracket_buster ofproducts', 'tremendous profit_margins were makes in the retail of myriad Cinderellas fabricated_tubular']"
"[' and his Talent for Painting', ' and his talented for watercolor', ' and his skill for painter']"
"['can venus_fly and Chris_Paukert_RSS on some forming of beetles', 'can prey and feeding on some shape of pests', 'can trapping and fed on some Lead_Celador of caterpillars']"
"['Experiencing arriba Interaction_enriches_your as an xii_fluctuating_currency teacher', 'experienced panner chiseled_burnished_refined as an exchanges Student', 'seeing comprar_photoshop Shanda_Interaction_enriches as an minor_leaguer_Chad_Reineke stu_dent']"
"['Guide her granddaughter to alcoholic_drink Coffee appropriately', 'guidebook her niece to drinking gourmet_coffee correctly', 'pharmacogenetic_diagnostic_tests her son to alcoholic_drinks o_joe Properly']"
"['how Exercise lets the cerebellum', 'how exercises allows the frontal_lobe', 'how exercising helped the cerebral_cortex']"
"['exterior_walls aound the university are innapropriate in an opens porcelain', 'brick_walls Around the colleges are objectionable in an closed crockery', 'plaster_walls aroudn the educational_institutions are inappropriately in an opening crystal_stemware']"
